label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.7509956359863281,0.946139395236969,0.6814708709716797,0.9309520125389099,0.6109088659286499,0.856529951095581,0.5468832850456238,0.8045520782470703,0.4950261414051056,0.7561416029930115,0.674115777015686,0.6709518432617188,0.6798501014709473,0.5265772938728333,0.6586328148841858,0.5762341618537903,0.6385040879249573,0.6806145906448364,0.7397822737693787,0.6911201477050781,0.7337713241577148,0.5513160228729248,0.7155099511146545,0.6861494183540344,0.707592785358429,0.8226065635681152,0.8019269704818726,0.7323434948921204,0.8030349016189575,0.6133511662483215,0.7850986123085022,0.7561748623847961,0.7747173309326172,0.8819868564605713,0.8622269034385681,0.7911369800567627,0.8674224615097046,0.7177379131317139,0.8544163107872009,0.8145774602890015,0.8472242951393127,0.9065945148468018
A,0.7617398500442505,0.837363600730896,0.6901037693023682,0.7570895552635193,0.6389877200126648,0.6182339787483215,0.5997723340988159,0.5034410953521729,0.5488158464431763,0.43204736709594727,0.6773753762245178,0.4801711142063141,0.6636254191398621,0.366839736700058,0.657278299331665,0.4306354820728302,0.657014012336731,0.5180221796035767,0.7340002059936523,0.48355531692504883,0.7202865481376648,0.37078505754470825,0.7102482318878174,0.4972488582134247,0.7112557291984558,0.6073920130729675,0.7903640270233154,0.511540949344635,0.7815133333206177,0.4363641142845154,0.7651189565658569,0.5824888944625854,0.7583901882171631,0.6872071623802185,0.8473192453384399,0.5545424818992615,0.830787181854248,0.5039252638816833,0.8108091354370117,0.6008500456809998,0.8014623522758484,0.6686938405036926
A,0.7660319209098816,0.716453492641449,0.7011295557022095,0.6387433409690857,0.6613447666168213,0.47828754782676697,0.6405782103538513,0.35627156496047974,0.6034747958183289,0.27148616313934326,0.6929855346679688,0.33473068475723267,0.6827845573425293,0.2696320414543152,0.6837874054908752,0.3778139650821686,0.6850371956825256,0.47866037487983704,0.751453161239624,0.335735559463501,0.7369879484176636,0.3151474595069885,0.7341620326042175,0.45511239767074585,0.7341641783714294,0.5577641725540161,0.8058639764785767,0.3642174303531647,0.7890221476554871,0.3838999271392822,0.7767208218574524,0.5187311768531799,0.7696211934089661,0.6051777601242065,0.8566123843193054,0.4078473746776581,0.8398658037185669,0.4140748977661133,0.8213430643081665,0.5067285299301147,0.8109709024429321,0.5616070628166199
A,0.7706646919250488,0.6447130441665649,0.7104047536849976,0.552757978439331,0.6807377934455872,0.392680287361145,0.6667705178260803,0.2763109505176544,0.634752631187439,0.19911304116249084,0.7148491740226746,0.2856030762195587,0.7131617665290833,0.20122390985488892,0.7119616270065308,0.3085060119628906,0.7117009162902832,0.40213286876678467,0.7688127756118774,0.29981064796447754,0.7650247812271118,0.24745666980743408,0.7550342679023743,0.38410961627960205,0.7511100172996521,0.475787490606308,0.8185852766036987,0.33480480313301086,0.8102377653121948,0.31460627913475037,0.7907512784004211,0.44168657064437866,0.7807198166847229,0.5175682902336121,0.8652220368385315,0.38150089979171753,0.8561777472496033,0.35954388976097107,0.8327463269233704,0.4404984712600708,0.8197859525680542,0.485291987657547
A,0.7640232443809509,0.6502484679222107,0.7055273652076721,0.5642557740211487,0.6793887615203857,0.4054659605026245,0.6700758337974548,0.28530970215797424,0.6390380859375,0.206785187125206,0.7127143144607544,0.3055202066898346,0.7134907841682434,0.20763716101646423,0.7112879157066345,0.30849942564964294,0.7113081216812134,0.4006149470806122,0.7650806903839111,0.3238988220691681,0.7645223140716553,0.2548571825027466,0.7523131370544434,0.3920666575431824,0.7485527396202087,0.4818981885910034,0.8139773607254028,0.3602803647518158,0.8078359961509705,0.32186853885650635,0.7864563465118408,0.4520989656448364,0.7770212888717651,0.5242050886154175,0.8611606955528259,0.40676525235176086,0.8535577058792114,0.3651391565799713,0.8296800851821899,0.4483504593372345,0.8176933526992798,0.49090057611465454
A,0.7488665580749512,0.6552789807319641,0.6931437253952026,0.560417890548706,0.6694827675819397,0.40114933252334595,0.6577380895614624,0.28245073556900024,0.6243359446525574,0.20852190256118774,0.7035765051841736,0.30196231603622437,0.7002454400062561,0.21269729733467102,0.6985934376716614,0.3080868124961853,0.6973652243614197,0.4008409380912781,0.7568877935409546,0.3200390338897705,0.7526371479034424,0.25987672805786133,0.7392730712890625,0.3915647268295288,0.7318989634513855,0.48094844818115234,0.8065817356109619,0.3585669696331024,0.7976396083831787,0.32897594571113586,0.7745071053504944,0.45591628551483154,0.7617433071136475,0.529040515422821,0.8534088134765625,0.4080820083618164,0.8429067134857178,0.3715652525424957,0.8190456628799438,0.45323455333709717,0.8064784407615662,0.4965723156929016
A,0.7543526887893677,0.6295217275619507,0.6966707110404968,0.5330280065536499,0.6713762879371643,0.37406185269355774,0.6608970165252686,0.2566487491130829,0.6314582228660583,0.17797362804412842,0.7071837782859802,0.28601396083831787,0.706698477268219,0.1835782825946808,0.7040126919746399,0.2821231484413147,0.7020310759544373,0.3751620948314667,0.7586110830307007,0.30768513679504395,0.7571869492530823,0.22734537720680237,0.744476854801178,0.3618887960910797,0.739047646522522,0.4534585475921631,0.8067800402641296,0.3460608124732971,0.7999221086502075,0.29346996545791626,0.7781454920768738,0.421189546585083,0.7683030366897583,0.49733394384384155,0.8539761304855347,0.3942408263683319,0.8440899848937988,0.3440607786178589,0.820133626461029,0.4229295253753662,0.8095774054527283,0.46836549043655396
A,0.7687196135520935,0.6234833002090454,0.7106812596321106,0.5247655510902405,0.6863469481468201,0.3705672025680542,0.6751333475112915,0.2533718943595886,0.6447255611419678,0.1757279634475708,0.719099760055542,0.2868519127368927,0.7205755114555359,0.18386586010456085,0.7213844656944275,0.2809754014015198,0.7198073863983154,0.3712640404701233,0.7706241011619568,0.30532774329185486,0.7708748579025269,0.2242734283208847,0.761418879032135,0.3594890534877777,0.7571930885314941,0.44796645641326904,0.8184938430786133,0.3419402241706848,0.8144542574882507,0.28362172842025757,0.7951277494430542,0.41144928336143494,0.7862783670425415,0.4870762825012207,0.8658206462860107,0.38821399211883545,0.8586714863777161,0.33624130487442017,0.8360679149627686,0.4145734906196594,0.8256433010101318,0.45771774649620056
A,0.7795140147209167,0.6303492188453674,0.7227410078048706,0.5375899076461792,0.6996678113937378,0.38439375162124634,0.6897974014282227,0.2660820782184601,0.6613172292709351,0.18680332601070404,0.7316058874130249,0.3000606298446655,0.7343509197235107,0.19574660062789917,0.7367597222328186,0.2907739281654358,0.7356752753257751,0.380799263715744,0.7829232811927795,0.3185141384601593,0.7861410975456238,0.24369962513446808,0.775723397731781,0.3773617148399353,0.7695935964584351,0.4641195237636566,0.8303294777870178,0.3543922007083893,0.8298901319503784,0.30149567127227783,0.8089920878410339,0.42640769481658936,0.7976040840148926,0.4974437952041626,0.8765512108802795,0.3992425501346588,0.8743160367012024,0.35095930099487305,0.8512076735496521,0.4276706576347351,0.8380582928657532,0.46728673577308655
A,0.7817477583885193,0.6402931213378906,0.7258444428443909,0.5459069609642029,0.7028087377548218,0.39663630723953247,0.6917123794555664,0.28228670358657837,0.6601154208183289,0.2093629390001297,0.7333316206932068,0.3103523254394531,0.737298846244812,0.21537603437900543,0.7385538816452026,0.3091655373573303,0.7361066937446594,0.39585748314857483,0.7840251922607422,0.32791396975517273,0.7879883050918579,0.26005271077156067,0.7773274183273315,0.39072346687316895,0.7700806260108948,0.4732908606529236,0.8308530449867249,0.36382681131362915,0.8311710357666016,0.3189023733139038,0.8100658059120178,0.4419283866882324,0.7975434064865112,0.5109105110168457,0.876142144203186,0.4091470539569855,0.8746969103813171,0.36892279982566833,0.8516656160354614,0.4461022615432739,0.8377442955970764,0.4846118688583374
